2020-05-10 17:35:27,4739.4331N,12218.2580W
2020-05-10 17:35:31,4739.4348N,12218.2692W
2020-05-10 17:35:33,4739.4327N,12218.2813W
2020-05-10 17:35:36,4739.4257N,12218.2868W
2020-05-10 17:35:39,4739.4098N,12218.2948W
2020-05-10 17:35:42,4739.3945N,12218.2918W
2020-05-10 17:35:46,4739.3755N,12218.2834W
2020-05-10 17:35:49,4739.3560N,12218.2770W
2020-05-10 17:35:51,4739.3430N,12218.2747W
2020-05-10 17:35:54,4739.3172N,12218.2747W
2020-05-10 17:35:57,4739.3042N,12218.2764W
2020-05-10 17:36:01,4739.2952N,12218.2788W
2020-05-10 17:36:03,4739.2833N,12218.2887W
2020-05-10 17:36:06,4739.2747N,12218.2966W
2020-05-10 17:36:09,4739.2579N,12218.3061W
2020-05-10 17:36:13,4739.2434N,12218.3092W
2020-05-10 17:36:16,4739.2296N,12218.3116W
2020-05-10 17:36:19,4739.2137N,12218.3104W
2020-05-10 17:36:21,4739.2031N,12218.3114W
2020-05-10 17:36:24,4739.1897N,12218.3146W
2020-05-10 17:36:27,4739.1844N,12218.3202W
2020-05-10 17:36:31,4739.1822N,12218.3247W
2020-05-10 17:36:33,4739.1820N,12218.3242W
2020-05-10 17:36:36,4739.1830N,12218.3235W
2020-05-10 17:36:39,4739.1836N,12218.3226W
2020-05-10 17:36:42,4739.1838N,12218.3228W
2020-05-10 17:36:46,4739.1834N,12218.3232W
2020-05-10 17:36:49,4739.1834N,12218.3233W
2020-05-10 17:36:51,4739.1833N,12218.3236W
2020-05-10 17:36:54,4739.1828N,12218.3253W
2020-05-10 17:36:57,4739.1823N,12218.3255W
2020-05-10 17:37:01,4739.1816N,12218.3278W
2020-05-10 17:37:03,4739.1817N,12218.3240W
2020-05-10 17:37:06,4739.1822N,12218.3246W
2020-05-10 17:37:09,4739.1821N,12218.3255W
2020-05-10 17:37:12,4739.1820N,12218.3261W
2020-05-10 17:37:16,,
2020-05-10 17:37:18,4739.1913N,12218.3387W
2020-05-10 17:37:21,4739.1919N,12218.3403W
2020-05-10 17:37:24,4739.1902N,12218.3377W
2020-05-10 17:37:27,4739.1886N,12218.3341W
2020-05-10 17:37:31,4739.1881N,12218.3327W
2020-05-10 17:37:33,4739.1876N,12218.3318W
2020-05-10 17:37:36,4739.1877N,12218.3315W
2020-05-10 17:37:39,4739.1869N,12218.3297W
2020-05-10 17:37:42,4739.1865N,12218.3287W
2020-05-10 17:37:46,4739.1858N,12218.3274W
2020-05-10 17:37:48,4739.1860N,12218.3277W
2020-05-10 17:37:51,4739.1860N,12218.3277W
2020-05-10 17:37:54,4739.1860N,12218.3278W
2020-05-10 17:37:57,4739.1860N,12218.3278W
2020-05-10 17:38:01,4739.1860N,12218.3278W
2020-05-10 17:38:03,4739.1860N,12218.3277W
2020-05-10 17:38:06,4739.1860N,12218.3275W
2020-05-10 17:38:09,4739.1870N,12218.3274W
2020-05-10 17:38:12,4739.1878N,12218.3277W
2020-05-10 17:38:16,4739.1899N,12218.3298W
2020-05-10 17:38:18,4739.1889N,12218.3266W
2020-05-10 17:38:21,4739.1886N,12218.3262W
2020-05-10 17:38:24,4739.1891N,12218.3251W
2020-05-10 17:38:27,4739.1894N,12218.3262W
2020-05-10 17:38:31,4739.1912N,12218.3294W
2020-05-10 17:38:33,4739.1921N,12218.3307W
2020-05-10 17:38:36,4739.1927N,12218.3309W
2020-05-10 17:38:39,4739.1955N,12218.3343W
2020-05-10 17:38:42,4739.1959N,12218.3356W
2020-05-10 17:38:46,4739.1955N,12218.3361W
2020-05-10 17:38:48,4739.1960N,12218.3364W
2020-05-10 17:38:51,4739.1955N,12218.3361W
2020-05-10 17:38:54,4739.1957N,12218.3369W
2020-05-10 17:38:57,4739.1960N,12218.3370W
2020-05-10 17:39:01,4739.1948N,12218.3345W
2020-05-10 17:39:03,4739.1941N,12218.3332W
2020-05-10 17:39:06,4739.1944N,12218.3325W
2020-05-10 17:39:09,4739.1926N,12218.3289W
2020-05-10 17:39:12,4739.1925N,12218.3297W
2020-05-10 17:39:16,4739.1919N,12218.3300W
2020-05-10 17:39:18,4739.1921N,12218.3311W
2020-05-10 17:39:21,4739.1925N,12218.3325W
2020-05-10 17:39:24,4739.1925N,12218.3355W
2020-05-10 17:39:27,4739.1924N,12218.3354W
2020-05-10 17:39:31,4739.1912N,12218.3349W
2020-05-10 17:39:33,4739.1900N,12218.3332W
2020-05-10 17:39:36,4739.1890N,12218.3313W
2020-05-10 17:39:39,4739.1887N,12218.3314W
2020-05-10 17:39:42,4739.1891N,12218.3317W
2020-05-10 17:39:46,4739.1880N,12218.3297W
2020-05-10 17:39:48,4739.1880N,12218.3297W
2020-05-10 17:39:51,4739.1880N,12218.3297W
2020-05-10 17:39:54,4739.1880N,12218.3297W
2020-05-10 17:39:57,4739.1880N,12218.3297W
2020-05-10 17:40:01,4739.1880N,12218.3297W
2020-05-10 17:40:03,4739.1880N,12218.3297W
2020-05-10 17:40:06,4739.1880N,12218.3297W
2020-05-10 17:40:09,4739.1880N,12218.3297W
2020-05-10 17:40:12,4739.1880N,12218.3297W
2020-05-10 17:40:16,4739.1880N,12218.3297W
2020-05-10 17:40:18,4739.1880N,12218.3297W
2020-05-10 17:40:21,4739.1880N,12218.3297W
2020-05-10 17:40:24,4739.1881N,12218.3297W
2020-05-10 17:40:27,4739.1881N,12218.3297W
2020-05-10 17:40:31,4739.1881N,12218.3297W
2020-05-10 17:40:33,4739.1881N,12218.3297W
2020-05-10 17:40:36,4739.1881N,12218.3297W
2020-05-10 17:40:39,4739.1880N,12218.3297W
2020-05-10 17:40:42,4739.1880N,12218.3297W
2020-05-10 17:40:46,4739.1884N,12218.3304W
2020-05-10 17:40:48,4739.1884N,12218.3307W
2020-05-10 17:40:51,4739.1879N,12218.3300W
